"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"14","神奈川県","14118","横浜市都筑区","141180009002","東山田二丁目","35.563056","139.601209","0","3"
"14","神奈川県","14118","横浜市都筑区","141180008001","北山田一丁目","35.562158","139.591009","0","3"
"14","神奈川県","14118","横浜市都筑区","141180010000","南山田町","35.552619","139.596659","0","1"
"14","神奈川県","14118","横浜市都筑区","141180011000","川和台","35.528160","139.554443","0","1"
"14","神奈川県","14118","横浜市都筑区","141180012000","長坂","35.537487","139.570502","0","1"
"14","神奈川県","14118","横浜市都筑区","141180006002","茅ケ崎東二丁目","35.543603","139.581012","0","3"
"14","神奈川県","14118","横浜市都筑区","141180006004","茅ケ崎東四丁目","35.546493","139.579453","0","3"
"14","神奈川県","14118","横浜市都筑区","141180006003","茅ケ崎東三丁目","35.543239","139.577910","0","3"
"14","神奈川県","14118","横浜市都筑区","141180008002","北山田二丁目","35.559313","139.593876","0","3"
"14","神奈川県","14118","横浜市都筑区","141180005003","南山田三丁目","35.556903","139.596724","0","3"
"14","神奈川県","14118","横浜市都筑区","141180009003","東山田三丁目","35.559094","139.600549","0","3"
"14","神奈川県","14118","横浜市都筑区","141180007003","牛久保西三丁目","35.560771","139.576057","0","3"
"14","神奈川県","14118","横浜市都筑区","141180008004","北山田四丁目","35.560327","139.584697","0","3"
"14","神奈川県","14118","横浜市都筑区","141180013007","中川七丁目","35.553470","139.572713","0","3"
"14","神奈川県","14118","横浜市都筑区","141180014002","牛久保二丁目","35.563452","139.577141","0","3"
"14","神奈川県","14118","横浜市都筑区","141180015000","荏田東町","35.554301","139.566944","0","1"
"14","神奈川県","14118","横浜市都筑区","141180016002","加賀原二丁目","35.522437","139.555540","0","3"
"14","神奈川県","14118","横浜市都筑区","141180007002","牛久保西二丁目","35.558734","139.575132","0","3"
"14","神奈川県","14118","横浜市都筑区","141180013006","中川六丁目","35.555843","139.575611","0","3"
"14","神奈川県","14118","横浜市都筑区","141180007004","牛久保西四丁目","35.563491","139.572618","0","3"
"14","神奈川県","14118","横浜市都筑区","141180013003","中川三丁目","35.562183","139.563168","0","3"
"14","神奈川県","14118","横浜市都筑区","141180017001","茅ケ崎南一丁目","35.539924","139.582290","0","3"
"14","神奈川県","14118","横浜市都筑区","141180013004","中川四丁目","35.559467","139.566951","0","3"
"14","神奈川県","14118","横浜市都筑区","141180013005","中川五丁目","35.555926","139.571105","0","3"
"14","神奈川県","14118","横浜市都筑区","141180018002","勝田南二丁目","35.540805","139.588929","0","3"
"14","神奈川県","14118","横浜市都筑区","141180016001","加賀原一丁目","35.524888","139.558165","0","3"
"14","神奈川県","14118","横浜市都筑区","141180003003","早渕三丁目","35.549746","139.603168","0","3"
"14","神奈川県","14118","横浜市都筑区","141180019005","仲町台五丁目","35.535974","139.585772","0","3"
"14","神奈川県","14118","横浜市都筑区","141180020000","荏田南町","35.554570","139.564398","0","1"
"14","神奈川県","14118","横浜市都筑区","141180014001","牛久保一丁目","35.561195","139.581847","0","3"
"14","神奈川県","14118","横浜市都筑区","141180008005","北山田五丁目","35.564556","139.584399","0","3"
"14","神奈川県","14118","横浜市都筑区","141180021000","新栄町","35.538432","139.594509","0","1"
"14","神奈川県","14118","横浜市都筑区","141180003001","早渕一丁目","35.543063","139.599172","0","3"
"14","神奈川県","14118","横浜市都筑区","141180022000","二の丸","35.530501","139.559672","0","1"
"14","神奈川県","14118","横浜市都筑区","141180013008","中川八丁目","35.551583","139.573736","0","3"
"14","神奈川県","14118","横浜市都筑区","141180004002","中川中央二丁目","35.549454","139.576486","0","3"
"14","神奈川県","14118","横浜市都筑区","141180001001","牛久保東一丁目","35.553738","139.583403","0","3"
"14","神奈川県","14118","横浜市都筑区","141180023004","荏田南四丁目","35.550606","139.557983","0","3"
"14","神奈川県","14118","横浜市都筑区","141180024000","折本町","35.527033","139.590202","0","1"
"14","神奈川県","14118","横浜市都筑区","141180019004","仲町台四丁目","35.532346","139.591162","0","3"
"14","神奈川県","14118","横浜市都筑区","141180005001","南山田一丁目","35.556929","139.585298","0","3"
"14","神奈川県","14118","横浜市都筑区","141180008003","北山田三丁目","35.559779","139.588312","0","3"
"14","神奈川県","14118","横浜市都筑区","141180008006","北山田六丁目","35.566449","139.590188","0","3"
"14","神奈川県","14118","横浜市都筑区","141180013002","中川二丁目","35.563899","139.567742","0","3"
"14","神奈川県","14118","横浜市都筑区","141180013001","中川一丁目","35.563542","139.569919","0","3"
"14","神奈川県","14118","横浜市都筑区","141180025000","大熊町","35.526574","139.598763","0","1"
"14","神奈川県","14118","横浜市都筑区","141180026000","川向町","35.516515","139.589030","0","1"
"14","神奈川県","14118","横浜市都筑区","141180027000","富士見が丘","35.533157","139.557234","0","1"
"14","神奈川県","14118","横浜市都筑区","141180019002","仲町台二丁目","35.536444","139.592169","0","3"
"14","神奈川県","14118","横浜市都筑区","141180018001","勝田南一丁目","35.539240","139.587803","0","3"
"14","神奈川県","14118","横浜市都筑区","141180019001","仲町台一丁目","35.535515","139.589111","0","3"
"14","神奈川県","14118","横浜市都筑区","141180019003","仲町台三丁目","35.533347","139.594660","0","3"
"14","神奈川県","14118","横浜市都筑区","141180017003","茅ケ崎南三丁目","35.538744","139.576067","0","3"
"14","神奈川県","14118","横浜市都筑区","141180028000","桜並木","35.534846","139.580022","0","1"
"14","神奈川県","14118","横浜市都筑区","141180017002","茅ケ崎南二丁目","35.537129","139.581599","0","3"
"14","神奈川県","14118","横浜市都筑区","141180029000","大棚町","35.549639","139.594686","0","1"
"14","神奈川県","14118","横浜市都筑区","141180030000","高山","35.534696","139.561836","0","1"
"14","神奈川県","14118","横浜市都筑区","141180031000","葛が谷","35.536996","139.563029","0","1"
"14","神奈川県","14118","横浜市都筑区","141180032000","東方町","35.525270","139.580928","0","1"
"14","神奈川県","14118","横浜市都筑区","141180033000","平台","35.535354","139.569497","0","1"
"14","神奈川県","14118","横浜市都筑区","141180017004","茅ケ崎南四丁目","35.539653","139.572649","0","3"
"14","神奈川県","14118","横浜市都筑区","141180017005","茅ケ崎南五丁目","35.539856","139.567659","0","3"
"14","神奈川県","14118","横浜市都筑区","141180034000","茅ケ崎中央","35.546939","139.573405","0","1"
"14","神奈川県","14118","横浜市都筑区","141180023001","荏田南一丁目","35.541789","139.560115","0","3"
"14","神奈川県","14118","横浜市都筑区","141180035002","荏田東二丁目","35.541545","139.564160","0","3"
"14","神奈川県","14118","横浜市都筑区","141180035004","荏田東四丁目","35.548688","139.566903","0","3"
"14","神奈川県","14118","横浜市都筑区","141180023005","荏田南五丁目","35.548558","139.560252","0","3"
"14","神奈川県","14118","横浜市都筑区","141180023002","荏田南二丁目","35.544669","139.556463","0","3"
"14","神奈川県","14118","横浜市都筑区","141180036000","見花山","35.537646","139.554928","0","1"
"14","神奈川県","14118","横浜市都筑区","141180037000","大丸","35.539651","139.556918","0","1"
"14","神奈川県","14118","横浜市都筑区","141180038000","川和町","35.528771","139.548781","0","1"
"14","神奈川県","14118","横浜市都筑区","141180006005","茅ケ崎東五丁目","35.546655","139.584468","0","3"
"14","神奈川県","14118","横浜市都筑区","141180039000","勝田町","35.543650","139.590689","0","1"
"14","神奈川県","14118","横浜市都筑区","141180009001","東山田一丁目","35.564706","139.597615","0","3"
"14","神奈川県","14118","横浜市都筑区","141180035003","荏田東三丁目","35.546235","139.562897","0","3"
"14","神奈川県","14118","横浜市都筑区","141180035001","荏田東一丁目","35.543750","139.567240","0","3"
"14","神奈川県","14118","横浜市都筑区","141180023003","荏田南三丁目","35.546516","139.553778","0","3"
"14","神奈川県","14118","横浜市都筑区","141180040000","佐江戸町","35.516507","139.557303","0","1"
"14","神奈川県","14118","横浜市都筑区","141180041000","池辺町","35.523606","139.568671","0","1"
"14","神奈川県","14118","横浜市都筑区","141180042000","東山田町","35.558357","139.608060","0","1"
"14","神奈川県","14118","横浜市都筑区","141180009004","東山田四丁目","35.562326","139.606685","0","3"
"14","神奈川県","14118","横浜市都筑区","141180043000","すみれが丘","35.566508","139.580265","0","1"
"14","神奈川県","14118","横浜市都筑区","141180044000","牛久保町","35.567723","139.570128","0","1"
"14","神奈川県","14118","横浜市都筑区","141180014003","牛久保三丁目","35.567981","139.573618","0","3"
"14","神奈川県","14118","横浜市都筑区","141180045000","あゆみが丘","35.568492","139.566995","0","1"
"14","神奈川県","14118","横浜市都筑区","141180046000","茅ケ崎町","35.547968","139.581912","0","1"
"14","神奈川県","14131","川崎市川崎区","141310001000","東扇島","35.497190","139.753955","0","1"
"14","神奈川県","14131","川崎市川崎区","141310002000","水江町","35.508049","139.741088","0","1"
"14","神奈川県","14131","川崎市川崎区","141310003000","扇町","35.502051","139.722870","0","1"
"14","神奈川県","14131","川崎市川崎区","141310004004","浅田四丁目","35.504065","139.700647","0","3"
"14","神奈川県","14131","川崎市川崎区","141310005000","千鳥町","35.517255","139.756416","0","1"
"14","神奈川県","14131","川崎市川崎区","141310006004","塩浜四丁目","35.529443","139.746603","0","3"
"14","神奈川県","14131","川崎市川崎区","141310007002","殿町二丁目","35.540683","139.747211","0","3"
"14","神奈川県","14131","川崎市川崎区","141310008002","夜光二丁目","35.521961","139.747628","0","3"
"14","神奈川県","14131","川崎市川崎区","141310009000","白石町","35.500755","139.709607","0","1"
"14","神奈川県","14131","川崎市川崎区","141310010000","田辺新田","35.504962","139.707006","0","1"
"14","神奈川県","14131","川崎市川崎区","141310006003","塩浜三丁目","35.521309","139.740982","0","3"
"14","神奈川県","14131","川崎市川崎区","141310011002","江川二丁目","35.536212","139.747828","0","3"
"14","神奈川県","14131","川崎市川崎区","141310012002","田町二丁目","35.534631","139.745668","0","3"
"14","神奈川県","14131","川崎市川崎区","141310013000","大川町","35.494112","139.713901","0","1"
"14","神奈川県","14131","川崎市川崎区","141310014000","扇島","35.483570","139.726853","0","1"
"14","神奈川県","14131","川崎市川崎区","141310008001","夜光一丁目","35.528243","139.753494","0","3"
"14","神奈川県","14131","川崎市川崎区","141310015000","浮島町","35.522870","139.776179","0","1"
"14","神奈川県","14131","川崎市川崎区","141310016000","小島町","35.533188","139.756973","0","1"
"14","神奈川県","14131","川崎市川崎区","141310007003","殿町三丁目","35.539552","139.758373","0","3"
"14","神奈川県","14131","川崎市川崎区","141310012003","田町三丁目","35.534947","139.749801","0","3"
"14","神奈川県","14131","川崎市川崎区","141310017002","日ノ出二丁目","35.531639","139.744358","0","3"
"14","神奈川県","14131","川崎市川崎区","141310018001","中島一丁目","35.530108","139.716496","0","3"
"14","神奈川県","14131","川崎市川崎区","141310019005","鋼管通五丁目","35.509983","139.712782","0","3"
